"Kategori","Pesan"
"spam","BELANJA ONLINE Promo Disc 50% BB Dakota 2,8jt BB Onyx3 2,2jt BB Z10 3,5jt DLL, Info/sms: 085775102735 PIN:BB.2A03F3F2 Atau Klik: www.jaya-olshop.blogspot.com"
"spam","ISI PULSA lebih untung di MYVPLUS! selain dpt PULSA kamu bisa lsg dpt voucher diskon, dpt hadiah dan juga dpt point. Yuk klik : http://bit.ly/Myvplus"
"spam","PT.TRI No.V11-3/16 Slamat No.SimCARD Anda mraih CEK TUNAI Rp.35Jt Program ISI ULANG PULSA Pin:M902CX8J Info Klik: www.Bonus3tri.com"
"spam","Segera dapatkan E-TIKET pswt hrga PROMO penerbangan Domestik & Internasional Reservasi tiket, mudah & Praktis, hub : 02136146799, 085312792222 www.Asia-travel.com"
"spam","Uangnya dikirim saja ke Rek. BANK BNI A/n. : Sdr ABDUL RAHMAN No. Rek. : 024-8721- 191 SMS saja kalau sudah dikirim. terima kasih"
"spam","Tolong uangnya dikirim aja kesini BANK DANAMON a/n Farida hanum No rek. 0035-3918- 4014 SMS aja klo udah dikirim, Trims"
"spam","Kartu 4G-LTE Anda telah aktif Dapatkan kuota tambahan sd 10GB&konten menarik dijaringan 4G, hub *123*46#. Info lokasi www.indosatooredoo.com/4G"
"spam","Selamat Anda mendapatkan voucher Lazada Rp100rb. Masukkan kode voucher TSt88 saat transaksi di www.lazada.co.id/simPATI. Mau voucher lain? Hub *999*1#"
"spam","Tolong uangnya Di transfer sekarang aja ke bank BNI: 022-741-3681. A/n FRISKA ANANDA, sms kalau sudah di Transfer, trimksi... - See more at: http://metropolitan.inilah.com/read/detail/1777965/awas-modus-penipuan-sms-model-baru#sthash.DKwN8EaE.dpuf"
"spam","Lelah byr min payment? Kami Solusinya, bantu secara LEGAL penutupan CC/KTA, dscn 50-75%. Hub.LoLyta 081316523061/087822962308 (WA). LEGAL"
"spam","Maaf‟ Cuma ingatkan soal kontrakan kalau mau diteruskan/bayar, Harap ke Bpk Chandra, No: 082374910777, Soalnya sys dh kuasakan sepenuhnya. Maaf Cuma sms"
"spam","TOGEL SGP EDISI SENIN 10/06/2013 ANGKA JITU 40,76,65,53,89 di jamin tbs,stlh tbs anda harus krim plsa 100rb sebagai maharnya dkrm ke no; 082329969711 KI KARSO"
"spam","BONUS KUOTA 500MB (1hr)! Cukup isi ulang min. 5,000 hari ini! Ayo buruan isi pulsa sekarang juga. T514"
"spam","solusi khusus pemegang kartu kredit, nikmati kredit tanpa angunan dari bank asing 5 - 99 jt = 1,79 % 100 - 150 jt = 1,5% hub: lukman 081586769255 021 - 94828857"
"spam","TOKO JEMBER Promo Discon 50% Keyboard Yahama: Dakota Rp. 2,8 jt, Onix3 Rp. 2,2 jt, Gemini Rp. 800 rb Info/SMS : 085234234117 PIN BB 295C6D02 www.jember-shop.blogspot.com"
"spam","Krim ke BNI aja a/n Ayu Suryani no rek 0215891174, klo sudah dikirim kabarin ya!"
"spam","Saatnya pindah ke jaringan 4G TERCEPAT. Tukar kartu Anda di Gerai IndosatOoredoo Jl.Jend Soedirman-Purwokerto &dptkn bns Rp25rb (utk Nelp/SMS ke IndosatOoredoo)"
"spam","Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting."
"spam","Kirimi dulu pulsa 20ewu di no ini 085285485839 Mas Agus"
"spam","Selamat anda terdftr diProg GRATIS Nelp 1000Mnt&1000SMS keISAT+Internet hg 1000MB CUMA dg IsiUlang mulai 10rb. isiUlang pulsamu&Nikmati bonusnya.Cekbns: *555*3#"
"spam","PT. INDOFOOD tbk Menyampaikan bahwa anda terpilih pemenang HADIAH ke(3) dari promo POPMIE dengan PIN:2aiu87e, Utk/ info klik www.promoundian-popmie.jimdo.com"
"spam","Mengenai Rumah Bpk/Ibu yg mau di jual sdh di survey dan sy berminat,sy telpon tdk bisa tembus. masalah hrg hub suami sy. 0823-7390-1777 Dr.H.IRAWAN"
"spam","Ketik YA ke 919 s.d 14 Maret 2016. Cuma Rp59rb per-bln! Lgs dptkan 1+ 1GB(4G)+BONUS 10GB(4G) utk Internetan + Telp & SMS SEPUASNYA ke semua nomor"
"spam","Kapan lg beli paket Flash mulai 1,3GB di MyTelkomsel dpt Extra PULSA Rp 50rb? Utk pembelian pertama sjk 25Aug - 25Sept. Cek detail paket di tsel.me/mytsel1"
"spam","Selamat!!anda telah mendapat gratis 200 sms dari SMSGIFT dari no. 6285258952502. Info CS : 133/188"
"spam","Surat keputusan resmi M-KIOS NOXV/04/2016 Menyatakan No.Anda resmi meraih hadiah ke-2 dri PT.M-KIOS Pin;M248K81 u/info klik ; www.hadiah-ptmkios547.blogspot.com"
"spam","Nasabah BRI yth. Anda dapat cek. 27.juta dari undian BRI Kode triplle cek anda (02599875) info hadiah klik www.bripusat2016.blogspot.com"
"spam","PESTA M-TRONIK!! Anda sebagai pelanggan Setia M-Tronik terpilih Pemenang HADIAH ke(3) PIN pemenang:2AIU87E U/info klik www.info-undianmtronik.jimdo.com"
"spam","Bebas Pulsa! Ambil bonusmu di *600# (GRATIS). Dptkan gratis nelpon atau internetas atau promo lainnya sesuai hobimu!"
"spam","Maaf, hanya iklan penawaran pinjaman uang tunai tanpa jaminan KTA 5JT s.d 200JT dg KTP d KARTU KREDIT, Bunga Flat, simpan sms ni a/hub. 085717559229 ; 02199001886"
"spam","Tolong belikan dulu mama pulsa 25rb di no AS baru mama 085245318024 soalnya teman mama kecelakaan, skrg kluarganya hrus dihubungi, nti mama ganti uangnya,penting"
"spam","Pelanggan Yth: Selamat! No.SimCard anda 081571xxx resmi menang undian POIN plus-plus Edisi th2014 Pin anda:er56d7 U/info klik: www.hadiah-poin.blogspot.com"
"spam","Dptkn kesempatan raih hadiah utama mobil Alphard dg cara tukar 500 poin senyum Anda dg 1 kupon Undian s.d tgl 20Jun13,ketik Undian Jmlh Poin ke 7887(Rp25)"
"spam","INFO RESMI PT.TRI CARE PIN Pemenang ( 8jf2177 ) anda m-dptkan HADIAH I unit TOYOTA YARIS U/Info cek pin klik: www.tricare2015.blogspot.com"
"spam","Selamat!!  anda Mendpt hadiah Rp. 75 juta. Dari TELKOMSEL point ""Edisi september"" Hub kntr pusat : 082375271777 (Ir. Dwi Hartanto)"
"spam","HQUARTERS Business Residence Lokasi Emas-ASIA AFRIKA Bdg Hrg Prelaunch,PROFIT 140%,ROI 10%/thn Bs LIBUR Byr 2Th TSM 21Des-3Jan www.hquarters.co.id 085794074188"
"spam","Hari Rabu saatnya blanja di blanja.com & Nikmati diskon spesial untuk transaksi dengan TCASH! S&K Berlaku. Klik blj.co/tcashrabu"
"spam","Pelanggan Yth. kami dri kantor TRI jakarta sdh menghubungi No anda tpi tdk tersambung, Informasi ini kami sampaikan lewat sms, No Anda trpilih memenangkan HADIAH Cek Rp.35juta.dri Undian isi ulanag TRI-2016,PIN undian anda.(2547afr) U/Info;089653382227 KLIK; www.care27.blogspot.com"
"spam","Maaf tolong uangnya ditransfer saja ke Bank xxx An. xxx No.Rek 2952149xxx, bila sudah ditransfer SMS saja, terima kasih"
"spam","INFO RESMI PT.INDOFOOD slmt No.anda T.dftar pmnang ke2.POP MIE 2013 Meraih HADIAH 1 Unit 'NISSAN JUKE' dgn pin;12xb9v2 U/info kunjungi www.popmie200.webs.com"
"spam","Yuk INTERNET-an NGEBUT utk akses FB, Twitter, & Chatting dgn beli Paket Flash 500MB/7hr (sesuai zona lokasi) mulai Rp25rb di *100*433# cek tarif di tsel.me/FL"
"spam","Casino online terbesar, www.jayabet4.com , daftarkan diri+ Raih bonus referral+ bonus cashback sportsbook 0.25% setiap minggu. Mainkan di Smartphone dan PC anda"
"spam","Aktifkan iRing Coboy Jr - Terhebat. Tekan *808*7#. Info: 100&111 Ada hits terbaru dari NOAH - Jika Engkau. Aktifkan iRing nya di HP kamu. Ketik MG NOAH02 kirim ke 808 Info: 100&111 Berkah iRing Rp 1000 dr Yuni Shara - Akhirnya. Aktifkan iRing nya, Tkn *808*1*2*3# lalu Ok/Call. Raih THR PuluhanJt!. Berhenti: Unreg ke 808"
"spam","Maaf, kamu tidak memiliki Bonus Kuota++. Dapatkan Bonus Kuota++ hingga 2GB di toko terdekat, hanya berlaku di Jawa Timur, Bali dan Lombok"
"spam","HOT PROMO: Internetan kuota 1,2GB/30hr HANYA Rp 15ribu aja! Beli di *363*822#. Promo s.d 30Juni16. S&K"
"spam","BELANJA ONLINE TOKO RESKY DISCON 50% BB LAPTOP SAMSUNG IPAD NOKIA DLL U/pemesanan/order  call/sms 085322222699 kunjungi web kami di www.reskiy-shop.blogspot.com"
"spam","GRATIS 50 SMS ke sesame indosat selama 2 hari. Hanya dengna mengirimkan 50 SMS selama 10-16 Juni 2013. Bonus 1x diberikan maks 2x24jam. Info 100. US6"
"spam","ANEKA SHOP Berbagi Promo Type Blackberry DAKOTA 2,4 jt, TOURCH 1,7 jt, ONIX.2 1,5 jt, GEMINI 800 rb, U/Pemesanan 085325557999 Pin BB-2A96DE82 www.aneka999.blogspot.com"
"spam","Pelanggan Yth. Update informasi tarif terbaru anda di tsel.me/as atau hubungi 188 (Rp 300/call)."
"spam","Terima kasih telah menjadi Sahabat IndosatOoredoo, dapatkan Video & Game seru + Gratis telp di *323*2#"
"spam","Ini Rekeningnya BANK MANDIRI. NO.Rek:150-00-1002402-2.A/n: MURTIANI"
"spam","PROMO POIN SPESIAL! Tukarkan 20 TselPoin Kamu dengan 20Menit, 100SMS, atau 20MB di *700*20#. Periode Promo 11-31 Juli 2016. Info hub: 188"
"spam","Paket BRONET 2GB 60hr 24jam sudah aktif. Nikmati internet 2GB berlaku hingga jam 23.59 aktif s.d 27-10-2016. Promo AXIS lainnya, telp *123#. Info838"
"spam","INFO RESMI !! Selamat Anda Terpilih sbgi Pemenang' semarak Undian PT.INDOFOOD INDONESIA No pin: d377hi8 Info Pin&hadiah Klik:www.semarak-undianpopmie.webs.com"
"spam","NASIB:Berbagi, berbakti Rutinkan 2 hal ini Maka ringanlah beban2 hidup. dpt wallppr di http://m.m4in.biz/r?74WhuM STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018"
"spam","ayah isikan pulsa xl 50rb di no 0818643929 sekarang penting"
"spam","Smartfren Gratis Mi-Fi/modem 4G Tahun baru saatnya ganti gadget baru Bawa pulang Mi-Fi 4Gm-mu dg tunjukan sms ini ke Galeri SF & isi pulsa 100rb disana s/d 13Jan Info:888"
"spam","Surat Keputusan: No.VII/T-3/16. Kode Undian: 94ad653 Selamat No.Anda mendpt Hadiah CEK TUNAI Rp.45Jt U/Info Kunjungi; www.gebyartricare.co.vu"
"spam","PESAN RESMI PT.3care indonesia Mengucapkan slmt'No.simcard anda resmi meraih hadiah ke-3 dengan pin ; b8337h9 u/info hadiah klik www.pesta-hadiah3.blogspot.com"
"spam","Isi saldo TCASHmu  melalui jaringan ATM Bersama & ATM BCA! Lakukan transfer antar bank, Pilih bank TCASH (Kode bank 911). Gunakan No HP sbg no rekening tujuan."
"spam","Beli paket Turbo mulai 50rb utk pembelian pertama di MyTelkomsel App sjk 25Aug - 25Sept dpt EXTRA PULSA TSEL Rp 50rb loh! Cek detail paket di tsel.me/mytsel1"
"spam","Anyonghaseyo! Ngaku KPOPers Sejati?? Ayo lengkapi koleksi Video Kpopmu di http://kpop.xl.co.id. Skrg Harga video lebih murah loh! Info*123*2200#"
"spam","DISKON 50% kuota NELPON++ 20 MENIT ke smua operator! Cuma Rp7rb (Normal Rp14rb) dg masa aktif panjang. Balas SMS ini dgn ketik Tri. Hanya HARI INI! V712"
"spam","INFO:jk anda mau jual Rmh,tanah,mobil,produk/jasa dll PROMOSIKAN sj dg SMS MASSAL biasa hny Rp. 50.000untuk sebar ke10.000 no HP(2jam) hub: 0877399155579 jogja"
"spam","Surat Keputusan dari Tri Care INDONESIA No.XV/2016 PIN_PEMENANG ANDA.HH25H77 Mendapatkan Hadiah 1 Unit Mobil Honda Jazz RS,U/Info Klik:http//tri-2016.webnode.com/"
"spam","Dijual ticket SUPER JUNIOR TGL 28/29 APRIL dan LADY GAGA TGL 03 JUNI harga Gold=2,25jt tribun3=1,25jt info hub;0853-9937-1888 lady-ticket.webs.com"
"spam","Pelanggan Yth. SIMCARD Anda sbg Pemenang Mendptkan Hadiah Mobil Toyota ALL NEW YARIS PIN:8JF2177 dari GEBYAR UNDIAN 3 CARE Untuk Info Lenkap Klik: www.infohadiah3care2016.blogspot.co.id"
"spam","Assalamu alaikum,saya RESKI dr Costumer Servis TRI PLAZA SEMANGGI lt.1 JL.jend sudirman jkt pst sdh m-hubungi anda waktu pengundian di lakukan tapi no.anda tdk tersambung, jd kami krimkn lwt SMS sebelum jatuh tempo, bahwa no.anda menang undian dr TRI 2014 jenis hadiah 1unit mobil SUZUKI ERTIGA NEW,dengan PIN 2D45CS77, jadi silahkan cek terlebih dahulu di website; www.tricare.jimdo.com /hub; 021-40161777 / 08994179888 "
"spam","Surat Keputusan PT.TRI.3 Slamat No.08966xxx Resmi M-dptkan HONDA JAZZ Rs KODE Pin:477BFG7S Info Hub:08606490199 KLIK: www.hadiah-tricare.com"
"spam","TOKO RAHMAT ABADI BIG SALE 50% Blackberry/Iphone Ipad/Samsung Laptop/DLL Info Hub Sms: 085774280447 PIN: 26AB6BEE Atau Cek di: www.abadi-shop47.blogspot.com"
"spam","WASSALAMU ALAIKUM WR WB UANGNYA DIKIRIM SAJA KE NO REK INI BRI A/N NOVA ARYAxxx 0544 0100 8633 xxx KALAU SDH TRANSFER SMS AJA DI NO INI TRMH KASIH” No. HP Pengirim SMS: 0821-5104-2542"
"spam","Anda tidak terdaftar dalam layanan Paket Malam hari. Untuk berlangganan lakukan isi ulang dengan voucher Kenyang Download"
"spam","“ROXI CELL” Hanya dengan Rp.100rb Anda bisa jadi agen pulsa elektrik ke semua Operator GSM/CDMA,v5=4300,v10=8300,Utk daftar ketik MTRONIK kirim ke 087870870707"
"spam","pelanggan yth. SIMCARD Anda sbg pemenang Mendapatkan HADIAH Mobil Toyota ALL NEW YARIS PIN:8jf2177 dari GEBYAR UNDIAN 3 CARE Untuk Info lenkap klik: www.infoundian-3care.blogspot.com"
"spam","Mudahnya KTA baru untuk pinjaman s/d 200 jt.. bunga 1,5% & gratis asuransi.. copy KTP dan kartu kredit atau slip gaji Hub: mido 021 - 99399003"
"spam","Selamat No.SIM Card Anda M-dptkan HADIAH {1} UNIT MOBIL TOYOTA YARIS PIN:8JF2177 U/INFO Hub: 0895343233477 klik www.info-hadiahtricare.blogspot.co.id awas penipuan"
"spam","Nikmati Diskon Tarif Indosat 01016 & 001 hingga 70% ke 7 Negara (CHN, MLA,HKG,SNG,TWN,VTM,MACAU). Berlaku 07-28Feb13. Info : hub 100/111 atau *123# OK"
"spam","Mau cepat dan ga mau ribet cek pulsa & sisa kuota internetmu? Yuk download aplikasi myCare sekarang juga, atau akses di https://mycare.indosatooredoo.com"
"spam","Penyetoran Angsuran'nya kalau mau di bayar harap Tlp dlu ke atasan sy Bpk IWAN, hp.082319733334, Dri INDOMOBIL FINANCE, Tks"
"spam","Nelpon MURAH hanya Rp 2500/panggilan ke MAL, SIN, Thailand, HK, China & USA dgn tekan 01016+Kode Negara+No Tujuan. Info: www.indosatooredoo.com/flatcall2500"
"spam","Maaf kami sudah menghubungi tapi tidak tersambung No Anda meraih hadiah ke-2 dr. PT.MKIOS pin Anda M248K81 cek pin Anda di. www.pusat-m-kios7.blogspot.com"
"spam","Selamat Nomor 3care Anda terpilih Mendptkan HADIAH 1unit mobil TOYOTA YARIS, Pin pemenang anda:(8jf2177). U/Info Cek di: www.caretri.blogspot.com"
"spam","Anda akan berhenti berlangganan Paket Flash. Ketik FLASH<spasi>YA jika setuju. Tunggu SMS konfirmasi penonaktifan Paket Anda"
"spam","RAWIT Kuotanya Bagus, Harganya Khusus. AYO isi ulang kartu AXIS kamu sekarang, pastikan besok ikut promo Rabu RAWIT. Info838. LD299"
"spam","BLACKBERRY ONLINE BIG SAL 50% BB Z10 Rp. 4 jt DAKOTA Rp.2,8 jt Samsung note II Rp. 3 jt Iphone 5 16GB Rp. 3jt Laptop,camera&DLL Minat, Invite to BBM PIN : 25A4FF8C"
"spam","Yank Tolong isi'in pulsa di no ini.085325556742 ini no baruq.skrng penting"
"spam","Nomormu memang yang paling beruntung: Tes Identitas tersedia untukmu! Menangkan pulsa Rp10rb pada tes ke-30. Kirim SMS Y ke 99455 sekarang! Info:838 VD001"
"spam","PT.TRI CARE PIN Pemenang ( •••••• ) anda m-dptkan HADIAH I unit TOYOTA YARIS U/Info cek pin klik: www.tricare2015.blogspot.com"
"spam","BANTING HARGA !! Internetan dgn Kuota 1,5GB HANYA 10rb Rupiah, paket Berlaku sebulan. Mau?? Ketik YA ke 919 s/d 16 Desember 2015"
"spam","Plgn yth,TRI dan MNCTV sudah mengumumkan nomor Anda pd tgl 5 Agustus 2015 Tapi tdk dpt trsmbung jadi saya DESY HERMAWATI dr PT.HUTCHISON TRI di PLAZA SEMANGGI lt 1 jl.jend Sudirman kav 50 jkt pst kirim SMS sblum jtuh tempo bhwa NO simcard anda menang undian PESTA POIN TRI hadiah ke2 TOYOTA ALL NEW YARIS pin Anda .2d7id99 klik situs resmi di,www.my-tri2015.jimdo.com"
"spam","BPR SYARIAH di Yogya siap melayani pembiayaan usaha anda.syarat:copy KTP,KK,Buku Nikah, cukup dg jaminan bpkb.sertipikat,proses survey cepat hub: 082133271400"
"spam","Terus Isi saldo TCASHmu dan nikmati aneka promo di merchants partner TCASH! Cek promo terbaru TCASH di tsel.me/tappromo"
"spam","Yuk temen belanja di google play, mudah banget loh, pakai pulsa juga bisa, http://tsel.me/jajanonline"
"spam","INFO RESMI kepada bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.3care16.blogspot.com"
"spam","Pesan resmi dari 3care Bahwa saya mendapatkan undian ketiga uang tunai 100juta.www.tri-indonesia2016.blogspot.com"
"spam","Mau paket data 1.5GB buat SEBULAN Cuma 20ribuan? Buruan ketik MAU ke 919, penawaran ini hanya berlaku sd 22-Jul-16"
"spam","Berkat isi ulang pulsa No Anda Terpilih sbg Pemenang kejutan tri Men-dpt cek TUNAI 100jt dr PLANET-3CARE PIN:b8337h9 cek hadiah anda di www.planet-3care2015.blogspot.com"
"spam","Ass,maaf sy WAHYU.mengenai Mobil bpk yg mau di jual sy sudah lihat dan cocok, Untuk nego hrg silahkan Hub saudara sy di 081219550857 dgn pak JUSMAN SAFEI (TP)"
"spam","Anda akan mengaktifkan Paket BBM Gratis berlaku 30 hari dari pertama kali aktivasi. Ketik FLASH (spasi) YA untuk melanjutkan"
"spam","BONUS Rp. 5,000 untuk kamu! Cukup kirim SMS 2X hari ini untuk mendapatkan bonusnya, khusus hari ini saja!  T483"
"spam","quota 1,5 GB harga hanya mulai 32,5 ribu, beli paketnya di *100*1# Puas internetan selama 30 hari"
"spam","MURAH! Hanya Rp25rb dptkan 2GB paket internetan utk 30hr. Kini internetan jadi semakin seru! Aktifkan segera di *550*904# promo s/d 29Feb16"
"spam","Migrasikan kartu Anda ke kartuHalo (NOMOR TETAP SAMA). DAPATKAN Paket Spesial 4GB Hanya 25rb/bulan. kunjungi GraPARI & tunjukan SMS ini.(Promo Terbatas).SKB"
"spam","Dapatkan EXTRA kuota 2GB 4G LTE dan EXTRA nelpon hingga 100mnt/1hr dg beli paket FLASH mulai 1GB di MY TELKOMSEL APP. Buruan, cek  di tsel.me/mytsel1 S&K"
"spam","Pelanggan yth,saya mba muliani operator Tri. Telah menghubungi anda tapi tidak tersambung jadi informasi ini saya sampaikan lewat SMS sebelum hadiahnya jatuh tempo. Selamat nomor Tri anda menang undian dr pesta isi ulang pulsa,Pin pemenang (25b17h) segera hubungi kantor Tri jakarta. Tlp; 089660608887 info klik: www.3tricard.blogspot.com"
"spam","NIKMATI INDOSAT SUPER 3G+ utk Internetan ckp 10rb/minggu dpt Kuota 225MB(50MB+Bonus 175MB jam 00-06)Kecepatan hgg3.6Mbps.tekan *123*4*1*1# syarat berlaku hub:100"
"spam","Plg yth, selamat nomor 3Care anda terpilih mendptkan Hadiah Cek tunai Rp.45jt dr program Undian 3care PIN:7711CA88 Info klik: www.tricare2016.jimdo.com"
"spam","Nasabah Bank BRI Yth, Selamat Anda Mndptkan Cek Tunai Rp.27jt dari BANK RAKYAT INDONESIA Pin : (ijh76k79) u/Info klik dan Kunjungi :www.hadiahBRI.blogspot.com"
"spam","Ass.sy SUGIYONO yg tempo hari mngenai mobil TOYOTANYA,sy brminat,cocok,tlong hub sodara sy dlu,untuk negosiasi harganya. A/N;ABDULLAH HP;081389909777"
"spam","Bpk/Ibu Yth, Pemilik No.08994150xxx PIN Undian:4881247 Resmi m-dptkan Rp.15jt Cs: 02199545139 atau Klik: 3care2016.com"
"spam","INFO RESMI kepada/bpk/ibu yang terhormat SELAMAT No ANDA Pemenang ke 2dari pesta isi ulang 3care. No PIN:25e477r di undi tadi malam pkl 22:30 di SCTV U/info hadiah anda klik Www.tricare16.blogspot.com"
"spam","Slmt!! No anda Mendpt hadiah Rp. 75 juta. dari TELKOMSEL poin. Diundi tadi mlm Pukul 23:30.wib Di RCTI.Info Hub : 085377177138.IR. SERIANTO. Pengirim : *777"
"spam","pesan resmi DARI PT.PLANET 3CARD anda mendapatkan hadiah CEK TUNAI Senilai Rp.100jt jatuh ke pemenang (3) kode PIN:bg58757 silahkan CEK di: www.planet-3care2016.blogspot.com."
"spam","Kak, kirimkan dulu pulsa25rb di no baruku ini 085377771822"
"spam","Rp30rb/bln utk 3 bln (hrg normal Rp59rb utk bln ke-4 dst) bisa NELPON & SMS SEPUASNYA ke IM3 plus kuota 3GB+10GB (4G).  Mau? Ketik YA ke 919 sd 05-Aug-16"
"spam","YTH,MIitra Silahkan cek poin anda dan tukarkan ke admin kami dengan format PO.PIN kirim ke +62xxxxxxxxxx"
"spam","Dukung rehabilitasi & pengembangan potensi anak berkebutuhan khusus di YPAC Jakarta. Mari berbagi melalui SMS Donasi dengan mengetik *123*65#"
"spam","Beli 2 Gratis 1 atau beli 1 Diskon 25% tiket Kampung Gajah Wonderland Bandung s.d 31 Mei 2013. Tunjukkan SMS kpd Petugas .Info: www.indosat.com/kampunggajah"
"spam","Ayam (sayap/paha bawah), Nasi, Perkedel Rp. 19.545. GRATIS Teh Pucuk. Tukar SMS ini di CFC HASAN SADIKIN hari ini. Selama Persediaan msh ada. Promo *606#"
"spam","Info resmi pt.tri care pin pemenang (8jf2177)  Simcard anda resmi mendapatkan hadiah 1 unit toyota yaris dari no 08968594××××"
"spam","selamat!anda mndptkan hadiah Cektunai Rp. 15jt dari INDOSAT pin_277fg49 U/info pengambilan hadiah.kunjungi website indosat www.gebyar-poinindosat.blogspot.com"
"spam","Awal bulan saat nya anda eksis lebih lama! Internetan pake volume ultima 900MB/30hr. Hrga mulai Rp 35rb di *100*471#. Tarif&lokasi cek di tsel.me/FL"
"spam","RESMI TRI CARE Pin pemenang Anda_8JF2177 Medptkan 1/Unit TOYOTA YARIS U/Info Lanjut klik: www.gebyar3care.jimdo.com CS:021-80001234/089643122237"
"spam","Dapatkan Bonus SMS Kamu. Hanya dg kirim SMS, Kamu akan dapat Bonus Ratusan SMS ke semua operator. Pakai terus Indosat Ooredoo & raih kebebasan berkomunikasi"
"spam","INFO RESMI PT.TRI.3 SimCard anda Resmi M-dptkan Hadiah MOBIL MAZDA-2 KODE PIN: E2747MLB Info Hub: 08996913677 KLIK: www.inforesmi3care.com"
"spam","Transfer saja uangnya ke rek ini.mandiri.NO Rek: 152-00-1236312-9.a/n:DARMAN. klau sdah di Transfer SMS saja ke nmor ini Trima kasih"
"spam","Selamat!! Anda Men’dpt hadiah Rp.75juta. Dari TELKOMSELpoin ""Periode maret"" PIN anda(33c7) Hub kntr pusat: 082113720777 Ir.Wardoyo)."
"spam","Selamat,Kepada pelanggan 08157xxx Anda mendpt hadiah ke4 Dalam program POIN PLUS PLUS INDOSAT No.PIN:277fg49 info klik www.poinplus-plus-7887-2013.webs.com"
"spam","MELEJIT PINTAR,kursus suami-isteri aktifasi smangat bljr&penguatan fungsi i=otak anak agar prestasi mningkat.Telepon 02749447574 atau ketik OK sms ke 081931753240"
"spam","Yth Bpk/Ibu. BNI menyatakan Rekening anda terpilih sebagai pemenang hadiah Rp. 35jt. kode cek anda 03299757 info klik www.bankbni2016.blogspot.com"
"spam","Jangan sampai kehabisan, HARI INI di Baskin Robbins Value Scoop cuma 35.000 lho! Tunjukkan SMS ini. S&K Berlaku. Promo *606#"
